experiment_id,group,method,method_id,variant,seed,path,manifest_status,started,unstarted,resolved,infrastructure_missing,action_counts,audit_nfe,best_cost,best_cv,budget_checkpoints,completed_at,cv_d,cv_e,cv_r,cv_soc,feasible,first_feasible_nfe,llm_call_count,outcome,search_nfe,selector_fallbacks,selector_seconds,started_at,status,total_emissions,validation_failures,wall_seconds
adaptive_non_llm_formal,formal,Rule,Rule,default,310011,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310011,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42406.95052096913,0.0,"{'100': {'best_cost': 42406.95052096913, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43303.68434270441, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42672.91072858687, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42486.789527924695, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:25.086058+00:00,0.0,0.0,0.0,0.0,True,6000,0,feasible,300600,0,0.0,2026-08-22T14:44:15.557070+00:00,complete,44709.64367170057,[],9.522129799999998
adaptive_non_llm_formal,formal,Rule,Rule,default,310012,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310012,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42378.2961946361,0.0,"{'100': {'best_cost': 42378.2961946361, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42982.41356031695, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42551.70227606899, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42443.62163122653, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:25.276950+00:00,0.0,0.0,0.0,0.0,True,6000,0,feasible,300600,0,0.0,2026-08-22T14:44:15.644773+00:00,complete,44719.57321599616,[],9.6246331
adaptive_non_llm_formal,formal,Rule,Rule,default,310013,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310013,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42376.124389737204,0.0,"{'100': {'best_cost': 42376.124389737204, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42946.35579403976, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42506.75958651601, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42400.0990023226, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:34.284321+00:00,0.0,0.0,0.0,0.0,True,6000,0,feasible,300600,0,0.0,2026-08-22T14:44:25.061323+00:00,complete,44708.862297036925,[],9.214994900000004
adaptive_non_llm_formal,formal,Rule,Rule,default,310014,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310014,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42377.67205796174,0.0,"{'100': {'best_cost': 42377.67205796174, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42835.73287019557, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42488.66449654916, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42425.28762096797, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:34.322331+00:00,0.0,0.0,0.0,0.0,True,9000,0,feasible,300600,0,0.0,2026-08-22T14:44:25.097112+00:00,complete,44716.612141822916,[],9.217317699999999
adaptive_non_llm_formal,formal,Rule,Rule,default,310015,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310015,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42389.2410317053,0.0,"{'100': {'best_cost': 42389.2410317053, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42740.40087777078, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42483.04609145768, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42417.950902991804, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:34.394795+00:00,0.0,0.0,0.0,0.0,True,7200,0,feasible,300600,0,0.0,2026-08-22T14:44:25.209307+00:00,complete,44722.59626752484,[],9.1788779
adaptive_non_llm_formal,formal,Rule,Rule,default,310016,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310016,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42392.025798766364,0.0,"{'100': {'best_cost': 42392.025798766364, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42905.94281106909, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42477.01397381807, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42414.687768534975, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:34.572620+00:00,0.0,0.0,0.0,0.0,True,6600,0,feasible,300600,0,0.0,2026-08-22T14:44:25.388200+00:00,complete,44734.02579756414,[],9.176636600000002
adaptive_non_llm_formal,formal,Rule,Rule,default,310017,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310017,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42401.79193441587,0.0,"{'100': {'best_cost': 42401.79193441587, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42848.529246484555, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42552.1132923394, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42469.80274157346, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:43.624030+00:00,0.0,0.0,0.0,0.0,True,6600,0,feasible,300600,0,0.0,2026-08-22T14:44:34.398030+00:00,complete,44745.958801175904,[],9.219493800000002
adaptive_non_llm_formal,formal,Rule,Rule,default,310018,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310018,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42415.25541805767,0.0,"{'100': {'best_cost': 42415.25541805767, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43409.805524028314, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42830.07628656739, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42649.185311208625, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:43.616682+00:00,0.0,0.0,0.0,0.0,True,9000,0,feasible,300600,0,0.0,2026-08-22T14:44:34.436766+00:00,complete,44768.25605332465,[],9.172315499999996
adaptive_non_llm_formal,formal,Rule,Rule,default,310019,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310019,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42398.40133439808,0.0,"{'100': {'best_cost': 42398.40133439808, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42871.02440023898, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42522.509256455945, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42434.15392869031, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:43.687556+00:00,0.0,0.0,0.0,0.0,True,4800,0,feasible,300600,0,0.0,2026-08-22T14:44:34.500628+00:00,complete,44743.806617089416,[],9.181013100000001
adaptive_non_llm_formal,formal,Rule,Rule,default,310020,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310020,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42389.64788389702,0.0,"{'100': {'best_cost': 42389.64788389702, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42940.17377616308, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42533.24781228884, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42435.881375566896, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:43.980171+00:00,0.0,0.0,0.0,0.0,True,4800,0,feasible,300600,0,0.0,2026-08-22T14:44:34.694130+00:00,complete,44725.460802048896,[],9.278902800000004
adaptive_non_llm_formal,formal,Rule,Rule,default,310021,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310021,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42387.39795478273,0.0,"{'100': {'best_cost': 42387.39795478273, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42961.44239313135, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42506.2090123354, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42415.86420012197, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:53.175387+00:00,0.0,0.0,0.0,0.0,True,5400,0,feasible,300600,0,0.0,2026-08-22T14:44:43.728720+00:00,complete,44744.92964476123,[],9.440807200000002
adaptive_non_llm_formal,formal,Rule,Rule,default,310022,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310022,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42431.45330548246,0.0,"{'100': {'best_cost': 42431.45330548246, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43043.968367273425, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42739.27774713427, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42580.73987632185, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:53.178695+00:00,0.0,0.0,0.0,0.0,True,5400,0,feasible,300600,0,0.0,2026-08-22T14:44:43.730733+00:00,complete,44789.202687543395,[],9.442121700000001
adaptive_non_llm_formal,formal,Rule,Rule,default,310023,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310023,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42406.12695278804,0.0,"{'100': {'best_cost': 42406.12695278804, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43299.33593040118, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42750.13722846363, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42561.85936250117, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:53.206197+00:00,0.0,0.0,0.0,0.0,True,7800,0,feasible,300600,0,0.0,2026-08-22T14:44:43.799327+00:00,complete,44760.179740330525,[],9.400868500000001
adaptive_non_llm_formal,formal,Rule,Rule,default,310024,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310024,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42419.569394519945,0.0,"{'100': {'best_cost': 42419.569394519945, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43034.3445477711, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42609.66136192776, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42520.92271601252, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:44:53.601104+00:00,0.0,0.0,0.0,0.0,True,6600,0,feasible,300600,0,0.0,2026-08-22T14:44:44.091036+00:00,complete,44785.033929462086,[],9.502295400000001
adaptive_non_llm_formal,formal,Rule,Rule,default,310025,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310025,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42382.071165349065,0.0,"{'100': {'best_cost': 42382.071165349065, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42652.50056765365, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42457.674294728145, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42408.05926962808, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:45:02.547105+00:00,0.0,0.0,0.0,0.0,True,7200,0,feasible,300600,0,0.0,2026-08-22T14:44:53.292058+00:00,complete,44720.33833203657,[],9.248163400000003
adaptive_non_llm_formal,formal,Rule,Rule,default,310026,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310026,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42396.82396139898,0.0,"{'100': {'best_cost': 42396.82396139898, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42715.897973508516, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42508.07332396474, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42447.34645812583, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:45:02.568382+00:00,0.0,0.0,0.0,0.0,True,6000,0,feasible,300600,0,0.0,2026-08-22T14:44:53.294064+00:00,complete,44737.30305215936,[],9.267792499999999
adaptive_non_llm_formal,formal,Rule,Rule,default,310027,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310027,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42396.051422372446,0.0,"{'100': {'best_cost': 42396.051422372446, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42936.9252858353, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42575.57600840637, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42483.352541331406, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:45:02.545088+00:00,0.0,0.0,0.0,0.0,True,6600,0,feasible,300600,0,0.0,2026-08-22T14:44:53.318345+00:00,complete,44753.926110964545,[],9.219479499999991
adaptive_non_llm_formal,formal,Rule,Rule,default,310028,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310028,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42390.66581453156,0.0,"{'100': {'best_cost': 42390.66581453156, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42807.911589475196, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42525.77971879438, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42424.80978478196, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:45:03.032822+00:00,0.0,0.0,0.0,0.0,True,5400,0,feasible,300600,0,0.0,2026-08-22T14:44:53.734667+00:00,complete,44750.34279063631,[],9.293236100000001
adaptive_non_llm_formal,formal,Rule,Rule,default,310029,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310029,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42388.177399764754,0.0,"{'100': {'best_cost': 42388.177399764754, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42809.65860298056, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42533.56024484461, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42435.090252690396, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:45:12.235929+00:00,0.0,0.0,0.0,0.0,True,7200,0,feasible,300600,0,0.0,2026-08-22T14:45:02.660776+00:00,complete,44746.92822425854,[],9.568241299999997
adaptive_non_llm_formal,formal,Rule,Rule,default,310030,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\Rule\seed_310030,complete,True,False,True,False,"{'A1': 19, 'A3': 5, 'A4': 1}",1,42385.8126519943,0.0,"{'100': {'best_cost': 42385.8126519943, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42683.811292719074, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42503.77613289956, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42444.576996861426, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:45:12.221482+00:00,0.0,0.0,0.0,0.0,True,6600,0,feasible,300600,0,0.0,2026-08-22T14:45:02.671318+00:00,complete,44728.19955962017,[],9.543436299999996
adaptive_non_llm_formal,formal,UCB1,UCB1,default,310001,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\adaptive_non_llm_formal\UCB1\seed_310001,complete,True,False,True,False,"{'A1': 7, 'A2': 7, 'A3': 5, 'A4': 6}",1,42368.91642947604,0.0,"{'100': {'best_cost': 42368.91642947604, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43358.901551038885, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42418.5513034437, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42379.98924145581, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T14:45:13.511268+00:00,0.0,0.0,0.0,0.0,True,18600,0,feasible,300600,0,0.0,2026-08-22T14:45:02.695807+00:00,complete,44693.498241231304,[],10.807713899999996
